1743,265,"[3527320, 2714006, 2303958, 2270412, 2253716, 2175201, 2152008, 2105328, 2083589, 2056921, 2025659, 2010788, 1968207, 1942229, 1878363, 1852965, 1809260, 1797262, 1753260, 1736116, 1648724, 902377, 901152, 243951, 238005, 227957, 226754, 226542, 225006, 221644, 214598, 212979, 212978, 212448, 211306, 211305, 210755, 207772, 207769, 206216, 206214, 206212, 206210, 200616, 200613, 191408, 191394, 191392, 189373, 188975, 188618, 186635, 186633, 186630, 103045, 102358, 100885, 100883, 94187, 94185, 94184, 94180, 90949, 90945, 90942, 90672, 90432, 90425, 87154, 87153, 87151, 87147, 85745, 85743, 84503, 84502, 84102, 84100, 83481, 83477, 83047, 83044, 83043, 82229, 81828, 81827, 81823, 81478, 81477, 81476, 81173, 81168, 79610, 79608, 79164, 79162, 79159, 79156, 78736, 78735, 78734, 78732, 71956, 71955, 71952, 71949, 69878, 69877, 69040, 67687, 67686, 65918, 65360, 65358, 65356, 64898, 64896, 63715, 63714, 63707, 61935, 61097, 61096, 61092, 61087, 59813, 59606, 59602, 59600, 58850, 58847, 58845, 58843, 58217, 58215, 58211, 58200, 56634, 56632, 56629, 56616, 53497, 53496, 53493, 53492, 52905, 52901, 52900, 52896, 52280, 52279, 52276, 52272, 51687, 51686, 51681, 48147, 47908, 47907, 47906, 47905, 46309, 46308, 45984, 45983, 45539, 45233, 45164, 45162, 44439, 44438, 44018, 44017, 44015, 43739, 43466, 43465, 43464, 43156, 43154, 42900, 42748, 42716, 42715, 42141, 41673, 41458, 41172, 41171, 40769, 40739, 40236, 40026, 40022, 39809, 39808, 39649, 39647, 39322, 39138, 39108, 39107, 39104, 20392, 19893, 19891, 19465, 19135, 19134, 19133, 19010, 19008, 19006, 18388, 17904, 17715, 17505, 16840, 16605, 16379, 15870, 15869, 15867, 15299, 13887, 13886, 13721, 13720, 13719, 13553, 13551, 13550, 12324, 12239, 12238, 12085, 12081, 12079, 12078, 11801, 11800, 11799, 11623, 11621, 11495, 11494, 11493, 11492, 11396, 11354, 11338, 11229, 11126, 11125, 11087, 11059, 11058, 11041, 10972, 10944, 10941, 10795, 10486, 10435, 10434]"
1978,122,"[830310, 791229, 773493, 752035, 747931, 727193, 700071, 658926, 658916, 645402, 598532, 593661, 577164, 562345, 550759, 547083, 528100, 510732, 496733, 496730, 482558, 467135, 466356, 452653, 441787, 437884, 437841, 420358, 407394, 404329, 404267, 404242, 404240, 404221, 395570, 391375, 391366, 390720, 385577, 378138, 374346, 364688, 360509, 348751, 343598, 326065, 320004, 281342, 272977, 268084, 239016, 235055, 220884, 215989, 204824, 186914, 186910, 181565, 172352, 170558, 166993, 156082, 154302, 147905, 147903, 147901, 142398, 137201, 132518, 132451, 121542, 118506, 112923, 112921, 108598, 106969, 104512, 101935, 90506, 87577, 87338, 84363, 81392, 74920, 67137, 48282, 43159, 40489, 37653, 34295, 30377, 28246, 17708, 13949, 12057, 10139, 8927, 7222, 6671, 6670, 4650, 4414, 4413, 4060, 3837, 2723, 2395, 2168, 2012, 983, 843, 838, 837, 506, 360, 344, 343, 303, 294, 293, 246, 160]"
2005,0,[]
2162,10,"[6028246, 4240898, 2774939, 784773, 498002, 391616, 383329, 71951, 68323, 42913]"
2634,129,"[6805564, 4566775, 4562149, 3297955, 2496346, 2300411, 2187234, 2087395, 1319302, 1194480, 1113824, 1092334, 1013964, 962988, 809375, 629338, 608600, 536061, 533344, 522263, 459620, 413520, 401863, 399154, 393273, 387809, 369599, 354920, 332228, 314874, 307060, 298371, 290960, 282357, 276867, 271441, 268751, 257139, 251635, 237783, 234015, 230600, 229294, 226755, 217263, 215366, 203359, 197044, 194630, 189644, 189544, 188091, 183871, 182054, 176181, 164410, 162952, 140467, 125727, 110715, 95146, 89905, 78854, 45580, 44495, 39917, 38245, 35728, 34920, 31361, 30641, 30001, 29999, 27513, 27146, 26081, 25987, 25908, 25846, 25793, 25682, 25527, 25196, 25193, 25134, 24863, 20000, 19202, 18201, 17647, 17021, 15675, 13960, 13814, 13593, 13264, 12604, 12307, 12218, 9999, 9654, 8456, 8307, 7934, 7854, 7782, 7685, 7610, 7599, 7544, 7540, 7506, 7480, 7427, 7341, 7253, 7196, 6912, 6470, 5252, 4463, 4298, 4293, 2330, 2119, 1485, 1131, 732, 286]"
2648,187,"[754510, 733756, 718501, 704204, 689684, 677540, 675381, 664120, 662364, 651401, 650297, 638293, 638214, 626496, 626342, 615737, 615226, 606260, 606106, 596998, 596926, 588773, 588321, 580955, 580954, 572955, 572645, 565671, 565462, 559262, 559087, 551167, 550487, 544045, 542685, 537199, 536208, 530297, 528998, 521202, 513816, 506521, 499609, 492865, 485811, 480776, 468120, 460312, 453057, 446245, 440199, 434366, 427949, 422177, 416917, 411594, 406950, 402037, 396958, 392430, 388498, 376025, 370831, 366579, 362062, 358342, 354722, 350113, 344753, 19654, 339368, 333633, 328909, 307468, 293788, 288031, 283655, 279000, 274868, 270753, 248687, 244636, 240350, 236679, 232911, 229195, 225822, 222402, 218929, 215282, 211428, 207031, 203578, 200029, 196394, 193743, 192042, 191613, 190864, 190714, 190622, 188082, 187542, 185296, 185067, 182100, 181998, 181892, 179257, 178512, 175520, 175275, 171804, 168550, 164984, 161627, 158240, 155288, 151729, 149007, 148471, 146166, 145687, 143206, 142515, 140395, 139895, 137182, 136746, 133587, 133027, 129808, 129447, 125959, 125345, 122631, 122206, 119683, 119600, 118934, 116522, 116206, 113916, 113550, 111120, 110673, 107982, 107560, 105454, 105145, 102847, 102441, 99571, 99449, 99179, 97929, 97216, 95197, 93024, 90733, 90000, 87958, 85387, 82702, 80137, 77096, 74482, 72271, 70302, 68681, 68255, 66128, 63883, 61132, 56977, 54122, 52266, 50520, 50286, 48682, 47045, 40000, 26561, 15914, 4928, 4590, 288]"
2776,38,"[7659951, 6989381, 6258631, 4180354, 1932100, 1860601, 1847728, 1638065, 1627119, 1307832, 1211007, 1189362, 1010775, 616027, 467714, 420349, 419323, 419234, 405468, 404878, 404772, 404764, 404468, 403873, 403765, 403355, 238008, 234923, 47401, 42949, 36047, 35438, 32192, 32057, 30991, 12272, 6579, 5440]"
3011,27,"[16037056, 14481843, 12673847, 12469347, 12174267, 11491052, 10755266, 10682479, 10515748, 10227994, 10032451, 9761783, 9459863, 8839719, 8770253, 8659045, 8515010, 6363, 5967, 4633, 4224, 3778, 3074, 2333, 2091, 1771, 380]"
3295,144,"[13512230, 13080810, 12960937, 12078874, 11996181, 11604895, 11412898, 11305317, 10781912, 10630630, 10536446, 10414910, 10270540, 10240917, 9983429, 9865622, 9403554, 9234443, 9062771, 8905575, 8728891, 8351635, 7868606, 7715525, 7593106, 7421643, 7326453, 7235919, 7201647, 6984850, 6800784, 6657918, 6417637, 6323420, 6182180, 6090933, 5958150, 5093997, 5017704, 5005773, 4841084, 4784856, 4695724, 4687552, 4678321, 4670144, 4656180, 4634656, 4555073, 4416181, 4358908, 4307382, 3674277, 3560732, 3514478, 3430709, 3313426, 3285924, 3244942, 2950100, 2653976, 2603574, 2598480, 2438946, 2364886, 2325932, 2315275, 2242395, 2201011, 2155685, 2075982, 1924083, 1884373, 1856721, 1804471, 1689654, 1541003, 1516936, 1155293, 1054673, 1041718, 1038294, 1029009, 1026917, 1025556, 998135, 987558, 926561, 904370, 874648, 770819, 767291, 694942, 561106, 482671, 476194, 472440, 472111, 446014, 430994, 411130, 403220, 398995, 390173, 389965, 377596, 372736, 369307, 361952, 309189, 308415, 253454, 227063, 225129, 183677, 129457, 109492, 107345, 105747, 99285, 98640, 93231, 92681, 87575, 85929, 80041, 78512, 76082, 76016, 72932, 70243, 68691, 68598, 68421, 63985, 56950, 48882, 42987, 41282, 40856, 22202, 20284, 18691, 7759]"
3351,20,"[2805668, 348527, 184757, 53933, 49140, 20285, 9949, 8262, 8251, 8204, 8057, 8030, 7975, 7574, 4949, 1422, 1255, 1254, 1168, 1166]"
3401,253,"[16247406, 16064732, 15856371, 15674227, 15474705, 15470524, 15370076, 15259519, 15097027, 15096676, 14999032, 14935101, 14857948, 14757167, 14704758, 14622692, 14608185, 14588894, 14545556, 14368594, 14353660, 14235642, 14153146, 13893453, 13879183, 13736245, 13575002, 13381942, 13177533, 13014572, 12887499, 12706400, 12554534, 12377499, 12260862, 12180886, 12045250, 11958401, 11865241, 11805175, 11773747, 11659135, 11519254, 11467466, 11418432, 11359882, 11310920, 11204403, 11154434, 11080918, 11029470, 10657594, 10598721, 10593565, 10494966, 10446426, 10402359, 10317226, 10193473, 10168344, 10122656, 10058155, 9980432, 9920029, 9835377, 9822693, 9711507, 9672279, 9641268, 9566922, 9465494, 9303974, 9049769, 9006319, 8203984, 8145691, 7133535, 6805398, 6593471, 5839809, 5756256, 3658970, 3626613, 3513181, 3447806, 3447135, 3439576, 3423357, 3383693, 3329194, 2917301, 2887156, 2875458, 2807652, 2716541, 2645603, 2598788, 2567215, 2546362, 2526797, 2496818, 2473086, 2417896, 2337522, 2300802, 2283760, 2239275, 2184561, 2166317, 2163390, 2127996, 2091578, 2069515, 1984882, 1978436, 1952721, 1933465, 1881108, 1844680, 1840364, 1822758, 1820800, 1817271, 1806396, 1802425, 1796547, 1777921, 1768382, 1750503, 1730774, 1709688, 1698208, 1678654, 1657828, 1656801, 1626470, 1617226, 1576410, 1553748, 1540599, 1535121, 1519196, 1495776, 1479957, 1466128, 1454215, 1449171, 1424425, 1395556, 1355839, 1317342, 1276443, 1265835, 1254899, 1236120, 1224915, 1217254, 1207066, 1190347, 1170532, 1159329, 1141388, 1127121, 1114103, 1091744, 1080871, 1075163, 1067632, 1054024, 1043814, 1037976, 1037975, 1027688, 1019242, 1010051, 1004726, 1003595, 997230, 990148, 987965, 985981, 976135, 974409, 965848, 950618, 933676, 930915, 923590, 916473, 911105, 906961, 898046, 889030, 886598, 879664, 876461, 871732, 869319, 863929, 862236, 860880, 856176, 851130, 845473, 836520, 831284, 827680, 825807, 823452, 817018, 816524, 810344, 806683, 806682, 803173, 799390, 793000, 789672, 784261, 777924, 773694, 770487, 765790, 762076, 758401, 756168, 754168, 749924, 748661, 746513, 741052, 737595, 733168, 728266, 723269, 720089, 711458, 707586, 704084, 699835, 697307, 694306, 685609, 684364, 681239, 677035, 669634, 663959, 656139, 650156, 648109, 644629, 643306]"
3506,1291,"[16264784, 16124769, 16038299, 15966255, 15939526, 15886466, 15730745, 15703882, 15703570, 15588681, 15542737, 15523446, 15472299, 15288465, 15288028, 15287757, 15287399, 15262164, 15232900, 15098407, 15047767, 14913102, 14869794, 14831565, 14683576, 14650686, 14624197, 14623924, 14597833, 14597719, 14471076, 14392439, 14264416, 14209949, 14209815, 14168147, 14050007, 14013804, 13777768, 13697727, 13658059, 13617759, 13499015, 13458512, 13419311, 13379575, 13379442, 13219603, 13064172, 12937774, 12818711, 12819155, 12344612, 11960652, 11932851, 11918044, 11687159, 11547921, 11520916, 11495103, 11310079, 11172965, 11131521, 11106639, 10851750, 10829367, 10807833, 10637789, 10594993, 10491646, 10469883, 10425743, 10298145, 10275274, 9990163, 9987132, 9947065, 9920191, 9761890, 9642275, 9589788, 9461199, 9400304, 9356040, 9347933, 9016944, 8899075, 8880935, 8878407, 8703842, 8681023, 8607415, 8603695, 8451707, 8328639, 8245526, 8205659, 7965454, 7950326, 7859635, 7640702, 7493385, 7341604, 7142455, 7130094, 7117780, 7045819, 7021639, 6779189, 6748797, 6747247, 6665642, 6654311, 6642817, 6595747, 6380078, 6359468, 6347108, 6328141, 6328063, 6196990, 6189499, 6094537, 6013696, 5962985, 5898540, 5867026, 5740511, 5738479, 5726592, 5656400, 5656353, 5639197, 5606212, 5511869, 5511784, 5408362, 5338148, 5325052, 5120497, 4947360, 4836533, 4799860, 4703990, 4626919, 4574469, 4556211, 4497710, 4481342, 4479932, 4432761, 4414003, 4413946, 4367932, 4367908, 4352062, 4344362, 4344328, 4318458, 4239038, 4230064, 4223937, 4060115, 4007288, 3995129, 3935802, 3916770, 3873940, 3863134, 3730957, 3572838, 3491160, 3485283, 3478931, 3473424, 3467583, 3446840, 3445050, 3440129, 3435881, 3331359, 3167805, 3157516, 2990889, 2883615, 2849016, 2756351, 2664324, 2661013, 2585680, 2517864, 2509922, 2391600, 2326951, 2168623, 2094929, 2075865, 2066072, 1954345, 1920519, 1916241, 1912422, 1910266, 1906266, 1866992, 1856026, 1849724, 1844912, 1842510, 1839901, 1838585, 1833726, 1827955, 1825029, 1822701, 1763541, 1671717, 1640327, 1622563, 1496066, 1473297, 1443200, 1379862, 1344509, 1293628, 1233195, 1217608, 1216927, 1214540, 1212705, 1203481, 1191052, 1177720, 1169348, 1162958, 1157275, 1157086, 1135641, 1092496, 1086386, 1067982, 1037907, 1021052, 1018220, 1018200, 1004655, 992177, 987217, 966929, 966484, 966152, 964200, 961087, 961081, 957396, 951391, 949974, 937295, 922520, 917272, 915262, 913740, 911096, 907419, 904274, 898593, 897528, 896098, 894672, 894664, 892920, 889349, 887915, 886847, 885623, 884492, 881845, 881228, 879762, 879077, 877938, 877770, 875798, 870416, 865164, 862062, 853291, 847479, 841401, 838022, 836537, 818265, 818259, 814611, 808473, 807696, 807031, 806512, 805929, 799455, 791419, 789755, 779841, 774567, 772610, 772609, 764566, 762965, 755797, 751749, 749275, 748171, 741340, 736417, 735033, 727356, 723454, 717751, 716225, 707433, 695140, 692160, 684327, 684320, 681043, 675298, 668872, 665119, 664415, 659001, 657848, 656089, 653227, 640801, 632152, 632149, 629563, 622328, 621129, 619391, 619388, 613547, 612120, 610415, 609280, 609160, 607967, 604162, 602959, 600464, 600230, 600103, 599856, 598648, 598561, 594338, 593955, 593939, 593467, 593050, 593047, 592271, 591844, 590065, 585656, 584910, 584906, 582626, 582430, 578127, 577038, 573802, 570105, 569710, 567848, 567453, 567235, 566881, 561226, 559952, 559950, 559949, 559626, 555758, 555511, 555011, 552560, 552395, 551974, 551084, 551068, 547171, 546869, 546072, 544254, 544251, 538165, 537848, 537847, 537524, 532499, 531150, 530233, 524091, 523464, 522453, 522452, 518443, 517984, 515017, 514931, 510906, 508975, 508122, 507951, 505818, 503959, 503886, 501055, 497903, 497381, 497250, 496637, 496099, 495813, 494108, 490278, 489223, 488538, 488061, 483327, 481214, 480264, 480220, 479664, 479451, 477126, 474771, 472812, 471689, 469874, 469846, 467128, 465890, 458087, 457646, 456598, 456596, 456586, 456582, 455513, 455509, 455493, 455490, 454151, 453133, 452025, 450855, 450486, 450474, 450472, 448555, 448544, 447736, 446487, 445118, 444470, 443448, 442945, 442319, 441655, 441489, 437400, 436242, 433460, 432859, 431541, 429768, 426520, 425529, 425210, 424838, 424238, 423649, 421041, 420418, 420243, 419958, 419603, 419601, 419518, 419008, 418785, 418173, 415382, 413420, 409654, 409648, 408382, 406839, 405456, 404378, 403741, 395493, 394517, 394253, 392483, 391410, 390923, 390610, 390315, 388151, 387142, 386469, 386468, 385512, 385020, 382872, 381917, 381916, 381834, 381600, 380828, 380826, 377971, 377057, 377056, 377053, 376386, 376383, 376380, 376376, 373629, 372998, 372182, 370670, 368942, 368740, 367680, 366977, 365678, 364237, 363706, 363325, 363324, 361161, 359942, 359941, 359938, 359488, 359366, 358945, 358939, 357325, 356876, 355563, 353956, 353813, 352711, 350544, 349887, 349317, 349147, 347977, 344134, 343850, 338753, 336431, 335956, 335602, 335365, 335364, 335363, 335214, 334524, 334082, 332598, 331911, 331870, 331614, 331599, 330164, 329862, 325859, 325857, 325139, 324207, 324202, 323937, 320838, 320835, 320576, 319954, 319025, 318934, 317636, 314257, 313684, 311981, 311668, 311188, 308993, 308920, 308691, 308443, 308036, 308018, 307984, 307554, 307171, 307170, 306309, 306308, 303210, 302479, 302476, 302222, 302209, 301847, 299969, 299173, 297784, 295351, 292816, 291968, 291697, 291305, 290604, 290528, 290401, 290038, 289918, 289672, 288930, 287160, 286319, 285023, 283148, 283147, 281897, 280691, 280638, 280637, 280045, 279943, 279930, 279927, 279925, 279922, 279918, 279917, 279916, 279902, 279899, 277919, 277564, 276957, 276781, 274495, 273741, 273325, 273324, 273048, 271986, 271369, 271338, 269059, 269058, 268024, 267824, 265398, 265363, 264329, 264320, 264319, 264235, 263899, 263668, 263667, 263666, 263561, 260349, 260012, 259126, 258666, 258105, 255577, 255022, 254459, 254238, 253802, 253697, 252206, 250452, 250185, 250184, 249664, 248271, 248125, 246512, 246202, 245769, 245767, 245766, 244108, 243674, 243673, 243105, 242887, 242885, 242580, 242219, 242218, 240657, 239282, 238899, 238753, 238726, 237554, 237552, 235464, 235215, 235214, 235213, 234614, 234136, 234135, 231383, 231262, 230338, 230149, 226451, 224897, 223861, 222986, 222985, 221699, 221322, 220955, 220236, 220094, 219845, 219302, 218021, 217444, 217310, 216989, 216988, 216533, 216520, 216201, 216198, 216123, 214555, 213382, 209758, 209326, 209323, 209318, 208178, 208177, 206271, 206007, 205754, 205753, 205549, 205366, 205251, 204798, 204795, 204793, 204233, 203167, 202472, 202462, 202012, 202011, 202008, 202007, 201445, 201441, 200712, 198902, 198315, 198179, 197761, 197759, 197277, 195129, 194429, 193108, 193037, 192603, 192172, 191761, 191424, 191161, 190291, 190289, 190221, 189815, 189766, 189284, 188923, 188893, 188525, 187375, 187372, 187016, 185446, 185228, 184180, 184011, 183583, 183205, 183201, 181521, 181176, 179914, 179912, 179908, 179462, 176929, 174450, 174447, 173902, 172561, 172103, 170702, 170283, 167808, 167806, 166808, 166057, 165467, 165190, 163864, 163168, 161156, 160610, 160249, 159762, 159644, 159562, 159353, 158928, 158907, 156898, 156580, 155808, 155805, 154086, 153727, 153443, 152532, 150644, 150288, 150285, 148341, 147904, 146997, 145444, 144452, 143754, 142052, 141855, 139556, 138882, 137931, 137681, 136806, 136584, 136239, 135372, 135161, 134661, 131982, 131325, 130384, 130354, 130352, 128417, 128401, 127284, 127281, 127277, 124428, 124385, 123188, 122094, 121835, 121095, 118964, 118955, 118492, 118166, 118162, 117581, 117156, 117129, 116132, 116022, 115664, 114785, 113998, 112492, 110707, 109212, 109146, 108680, 108678, 108676, 105024, 104844, 104442, 103478, 102409, 102078, 101252, 101035, 100732, 100405, 98732, 98498, 98485, 98394, 98290, 98190, 97976, 97975, 97129, 96414, 96413, 95943, 95834, 93843, 93841, 93650, 93559, 92737, 92615, 91939, 91747, 91745, 91128, 90349, 90276, 89987, 89730, 89563, 87196, 86900, 86670, 86552, 86261, 85971, 84397, 84279, 83613, 83301, 83287, 82388, 82045, 81655, 81582, 80957, 80172, 79285, 79062, 78911, 78322, 76167, 75784, 75603, 75353, 74187, 73847, 73569, 73560, 73514, 73270, 72878, 72779, 71770, 71210, 70955, 70954, 70077, 69758, 69030, 68793, 68790, 68788, 67991, 67568, 67319, 67169, 67142, 67069, 66250, 65654, 65628, 64948, 64537, 63875, 63874, 63525, 63034, 62553, 61444, 61288, 60053, 58967, 58966, 58524, 56058, 55912, 55899, 55396, 55230, 55012, 53780, 53778, 53122, 52832, 52507, 51797, 51373, 51228, 50840, 50529, 49706, 49604, 49582, 49434, 49319, 48927, 48513, 48035, 48030, 47894, 46709, 45973, 45782, 45292, 45054, 44677, 44172, 43904, 43420, 42802, 42327, 41818, 40646, 39927, 39030, 38842, 38802, 38450, 38277, 37881, 37638, 37325, 37285, 37284, 37283, 37130, 37092, 36905, 36904, 36184, 36002, 35752, 35100, 34825, 34797, 34271, 34116, 33668, 33605, 33604, 33603, 33312, 32638, 32458, 32177, 32021, 31874, 31417, 31192, 30961, 30327, 30156, 30144, 30097, 29756, 28390, 28268, 28244, 28108, 28106, 27374, 27233, 27038, 26555, 26383, 26303, 26250, 26232, 26175, 26173, 26121, 26032, 26009, 25964, 25938, 25525, 25326, 25071, 25052, 24917, 24796, 24660, 24659, 24537, 24491, 24426, 24236, 24142, 23990, 23989, 23841, 23746, 23718, 23533, 23358, 23318, 22986, 22902, 22610, 22559, 22460, 22097, 21506, 21221, 20979, 20977, 20975, 20935, 20473, 20468, 20187, 20168, 20121, 20022, 19746, 19605, 19406, 19405, 19147, 18741, 18679, 18630, 18443, 18352, 18217, 18216, 17917, 17908, 17632, 17631, 17493, 17405, 17264, 16872, 16817, 16447, 16312, 16154, 15907, 15864, 15659, 13661, 13463, 13396, 13121, 12996, 12452, 12348, 12141, 11928, 11892, 11673, 11586, 11475, 11070, 10907, 10740, 10690, 10569, 10237, 10152, 10112, 10079, 9986, 9979, 9809, 9681, 9551, 9487, 9428, 9411, 9354, 9285, 9229, 9133, 8960, 8942, 8844, 8823, 8822, 8766, 8687, 8246, 8216, 8196, 8101, 8100, 7852, 7851, 7769, 7595, 7576, 7424, 7423, 7422, 7258, 7039, 6964, 6906, 6801, 6475, 6249, 6126, 5818, 5697, 5678, 5673, 5672, 5541, 5539, 5421, 5258, 5141, 4946, 4902, 4860, 4837, 4774, 4641, 4582, 4505, 4465, 4385, 4355, 4323, 4043, 4005, 3896, 3774, 3666, 3448, 3206, 2725, 2601, 2577, 2536, 2337, 2261, 1982, 1976, 1838, 1759, 1632, 1610, 1589, 1527, 1500, 1464, 1435, 1219]"
3876,180,"[16236071, 16198627, 16054077, 16013127, 16011042, 15847883, 15517017, 15392454, 15367608, 14912209, 14742487, 14697468, 14536298, 14390972, 14390911, 14390903, 14390846, 14385041, 14356007, 14189666, 14048534, 13893551, 13725707, 13564673, 13488456, 13402687, 13320338, 12963042, 12802253, 12628473, 12309320, 12248527, 12192746, 12118175, 12054397, 11992962, 11935086, 11868391, 11804799, 11743027, 11686257, 11632885, 11576691, 11523226, 11496308, 11452877, 11423906, 11416899, 11362111, 11336094, 11327374, 11296325, 11238358, 11208958, 11181378, 11155157, 11130479, 11082519, 11058592, 11035310, 11007535, 10983562, 10968211, 10938203, 10911084, 10883543, 10852119, 10833059, 10808622, 10785881, 10766217, 10686963, 10660199, 10637578, 10616573, 10602133, 10554406, 10520976, 10490910, 10469228, 10447533, 10424906, 10301863, 10235831, 10058203, 10031692, 10032239, 10005312, 9980044, 9918819, 9898655, 9872756, 9845888, 9802377, 9661678, 9621309, 9620915, 9542562, 9542220, 9542146, 9497765, 9479655, 9459264, 9440280, 9400307, 9372499, 9372415, 9333266, 9332848, 9332716, 9321223, 9227537, 9227279, 9174393, 9153652, 9134182, 9111450, 4769434, 4304559, 3103100, 2374215, 2368354, 1851847, 1578750, 1323076, 1109350, 995034, 901523, 875083, 858491, 747690, 745865, 744746, 667138, 601299, 499750, 491949, 465424, 227241, 126169, 123417, 122681, 121403, 114281, 109667, 93575, 90001, 89412, 89410, 75967, 75218, 74923, 74583, 68891, 66258, 65890, 61530, 57176, 57159, 56821, 56820, 55951, 46377, 37964, 37643, 37412, 30611, 30597, 28750, 26467, 20750, 12477, 9250, 9170, 9160, 6593, 6580, 5464, 5347, 3954]"
5055,177,"[16225957, 15975879, 13776981, 13079887, 12441620, 12195751, 11190877, 10329750, 10133181, 9974107, 8798732, 8036130, 7666367, 7606218, 7430973, 7354947, 7234339, 6969238, 6647359, 6092682, 5633648, 5450245, 5392112, 5050460, 4855287, 4808895, 4419764, 4101873, 4031932, 3942750, 3812311, 3738415, 3661900, 3528086, 3524643, 3229292, 3207992, 3202410, 2916018, 2833267, 2694421, 2659701, 2629254, 2583832, 2571641, 2429846, 2405344, 2350899, 2249108, 2232188, 2208742, 2201547, 2201529, 2189345, 2184395, 2108761, 2019719, 1997264, 1947967, 1915293, 1874335, 1814630, 1804683, 1703174, 1670675, 1669931, 1519871, 1503157, 1488321, 1483993, 1469216, 1453894, 1431465, 1291091, 1274135, 1201112, 1176973, 1121144, 1060419, 1027971, 1027065, 1008308, 994258, 961304, 936659, 927815, 916997, 912024, 906904, 906271, 903236, 899302, 883248, 878137, 875471, 849223, 816376, 795827, 764023, 747638, 737671, 726580, 657761, 655760, 645655, 633124, 614555, 596376, 591298, 574215, 568654, 546013, 542507, 534171, 530220, 304048, 296308, 286283, 270527, 265587, 261980, 255378, 250883, 247388, 247058, 244944, 242244, 241950, 233534, 225837, 225105, 212940, 210106, 204731, 203178, 201563, 189170, 158924, 156137, 150264, 148733, 147667, 146995, 146817, 140269, 137517, 135944, 134934, 133879, 131690, 130659, 128498, 121646, 117563, 116193, 113926, 113893, 105125, 101014, 97978, 95043, 86400, 83763, 81912, 81672, 80955, 69363, 55700, 55173, 54430, 51749, 44067, 6255, 1799, 1769, 1612, 1299]"
5276,40,"[15787860, 14907449, 14266171, 13799958, 12346196, 12332861, 11946852, 11387628, 10666252, 10204195, 9508109, 8958250, 8340645, 7278624, 6755999, 6679883, 5994325, 5817417, 5489874, 5178098, 5094242, 4841734, 4787382, 4572834, 4378464, 4133082, 3761086, 3200515, 2796429, 2666989, 2551359, 2351255, 2273370, 2205143, 2011029, 1940124, 1774460, 1630908, 1555055, 1508203]"
